,en,sens
1648,1948.0,1.13965718826e-06
1649,1949.0,1.13965941825e-06
1650,1950.0,1.13966376484e-06
1651,1951.0,1.13967019024e-06
1652,1952.0,1.13967869444e-06
1653,1953.0,1.13968927744e-06
1654,1954.0,1.13970193925e-06
1655,1955.0,1.13971671766e-06
1656,1956.0,1.13973357488e-06
1657,1957.0,1.1397525487e-06
1658,1958.0,1.13977356352e-06
1659,1959.0,1.13979673274e-06
1660,1960.0,1.13982194297e-06
1661,1961.0,1.1398492698e-06
1662,1962.0,1.13987867544e-06
1663,1963.0,1.13991019768e-06
1664,1964.0,1.13994379872e-06
1665,1965.0,1.13997951636e-06
1666,1966.0,1.14001731281e-06
1667,1967.0,1.14005722586e-06
1668,1968.0,1.14009921771e-06
1669,1969.0,1.14014332616e-06
1670,1970.0,1.14018951342e-06
1671,1971.0,1.14023781728e-06
1672,1972.0,1.14028819995e-06
1673,1973.0,1.14034069921e-06
1674,1974.0,1.14039531508e-06
1675,1975.0,1.14045200975e-06
1676,1976.0,1.14051082102e-06
1677,1977.0,1.14057174889e-06
1678,1978.0,1.14063479337e-06
1679,1979.0,1.14069991665e-06
1680,1980.0,1.14076715653e-06
1681,1981.0,1.14083651301e-06
1682,1982.0,1.14090794829e-06
1683,1983.0,1.14098150018e-06
1684,1984.0,1.14105716867e-06
1685,1985.0,1.14113495376e-06
1686,1986.0,1.14121485545e-06
1687,1987.0,1.14129687374e-06
1688,1988.0,1.14138097083e-06
1689,1989.0,1.14146722232e-06
1690,1990.0,1.14155555262e-06
1691,1991.0,1.14164603732e-06
1692,1992.0,1.14173860082e-06
1693,1993.0,1.14183328092e-06
1694,1994.0,1.14193011541e-06
1695,1995.0,1.14202902872e-06
1696,1996.0,1.14213005862e-06
1697,1997.0,1.14223324292e-06
1698,1998.0,1.14233850603e-06
1699,1999.0,1.14244592353e-06
